pair_id,node_a,node_b,relation,forward_a_implies_b,backward_b_implies_a,formal_a,formal_b,split_42,split_7,split_123,split_99,split_256
12637,444,860,incomparable,False,False,x = x ◇ (y ◇ (y ◇ (z ◇ z))),x = x ◇ ((y ◇ z) ◇ (z ◇ x)),excluded,train,test,train,test
12638,3936,2297,stronger,False,True,x ◇ y = (x ◇ (z ◇ x)) ◇ z,x = (y ◇ (x ◇ (x ◇ z))) ◇ y,excluded,excluded,excluded,excluded,train
12639,2640,390,weaker,True,False,x = (y ◇ ((z ◇ w) ◇ u)) ◇ z,x ◇ y = (y ◇ z) ◇ x,train,train,test,train,test
12640,1150,4270,incomparable,False,False,x = y ◇ ((z ◇ (x ◇ y)) ◇ x),x ◇ (x ◇ x) = x ◇ (y ◇ y),test,excluded,excluded,train,train
12641,1931,2686,incomparable,False,False,x = (y ◇ (y ◇ y)) ◇ (x ◇ x),x = ((x ◇ y) ◇ (z ◇ y)) ◇ w,train,train,excluded,train,train
12642,1962,4604,incomparable,False,False,x = (y ◇ (z ◇ x)) ◇ (y ◇ x),(x ◇ x) ◇ y = (x ◇ z) ◇ w,excluded,train,train,excluded,test
12643,1530,531,equivalent,True,True,x = (y ◇ y) ◇ (y ◇ (y ◇ z)),x = y ◇ (y ◇ (z ◇ (z ◇ w))),train,excluded,train,excluded,train
12644,3943,890,stronger,False,True,x ◇ y = (x ◇ (z ◇ z)) ◇ y,x = y ◇ ((x ◇ z) ◇ (x ◇ y)),train,excluded,excluded,train,excluded
12645,1896,2102,equivalent,True,True,x = (y ◇ (x ◇ y)) ◇ (x ◇ z),x = ((y ◇ x) ◇ y) ◇ (y ◇ z),train,excluded,train,train,excluded
12646,2828,1881,weaker,True,False,x = ((y ◇ z) ◇ (w ◇ y)) ◇ z,x = (x ◇ (y ◇ z)) ◇ (w ◇ z),excluded,test,train,train,excluded
12647,3988,2483,incomparable,False,False,x ◇ y = (z ◇ (x ◇ x)) ◇ x,x = (x ◇ ((y ◇ z) ◇ y)) ◇ w,train,train,train,train,train
12648,3966,810,stronger,False,True,x ◇ y = (y ◇ (y ◇ y)) ◇ z,x = y ◇ (z ◇ ((w ◇ w) ◇ u)),excluded,train,train,train,train
12649,2575,463,weaker,True,False,x = (y ◇ ((z ◇ x) ◇ z)) ◇ x,x = y ◇ (x ◇ (x ◇ (x ◇ x))),excluded,excluded,excluded,excluded,excluded
12650,1503,2976,equivalent,True,True,x = (y ◇ x) ◇ (z ◇ (y ◇ y)),x = ((y ◇ (z ◇ x)) ◇ x) ◇ w,train,excluded,excluded,excluded,excluded
12651,197,1067,weaker,True,False,x = (y ◇ z) ◇ (z ◇ w),x = x ◇ ((y ◇ (z ◇ w)) ◇ x),train,excluded,test,excluded,test
12652,890,3325,weaker,True,False,x = y ◇ ((x ◇ z) ◇ (x ◇ y)),x ◇ y = x ◇ (z ◇ (x ◇ x)),train,excluded,test,train,excluded
12653,241,1918,equivalent,True,True,x = (y ◇ (z ◇ x)) ◇ w,x = (y ◇ (x ◇ z)) ◇ (w ◇ z),excluded,train,train,excluded,train
12654,3072,3543,weaker,True,False,x = (((x ◇ y) ◇ x) ◇ z) ◇ y,x ◇ y = x ◇ ((z ◇ w) ◇ w),train,excluded,test,excluded,train
12655,3796,4373,weaker,True,False,x ◇ y = (z ◇ x) ◇ (z ◇ w),x ◇ (y ◇ z) = z ◇ (w ◇ u),excluded,train,excluded,train,excluded
12656,30,4249,weaker,True,False,x = (y ◇ x) ◇ z,x ◇ y = ((z ◇ w) ◇ y) ◇ z,train,excluded,train,train,train
12657,4278,3591,incomparable,False,False,x ◇ (x ◇ x) = y ◇ (z ◇ x),x ◇ y = z ◇ ((x ◇ z) ◇ y),excluded,train,train,train,excluded
12658,3858,3608,weaker,True,False,x ◇ y = (z ◇ w) ◇ (u ◇ z),x ◇ y = z ◇ ((y ◇ z) ◇ y),train,train,test,excluded,test
12659,368,1861,incomparable,False,False,x ◇ x = (y ◇ y) ◇ y,x = (x ◇ (y ◇ y)) ◇ (y ◇ y),train,excluded,excluded,excluded,train
12660,1926,665,weaker,True,False,x = (y ◇ (y ◇ x)) ◇ (y ◇ z),x = x ◇ (y ◇ ((z ◇ w) ◇ u)),excluded,excluded,train,train,train
12661,4677,2248,incomparable,False,False,(x ◇ y) ◇ z = (y ◇ x) ◇ z,x = (x ◇ (x ◇ (y ◇ y))) ◇ z,excluded,excluded,train,train,excluded
12662,1833,2661,incomparable,False,False,x = (x ◇ (x ◇ x)) ◇ (x ◇ y),x = ((x ◇ y) ◇ (x ◇ x)) ◇ z,train,train,train,excluded,excluded
12663,1114,2612,equivalent,True,True,x = y ◇ ((y ◇ (x ◇ y)) ◇ z),x = (y ◇ ((z ◇ z) ◇ z)) ◇ w,train,excluded,excluded,train,train
12664,4138,4328,incomparable,False,False,x ◇ y = ((x ◇ z) ◇ x) ◇ y,x ◇ (y ◇ x) = z ◇ (x ◇ y),train,excluded,train,train,excluded
12665,588,1849,incomparable,False,False,x = y ◇ (z ◇ (w ◇ (x ◇ x))),x = (x ◇ (y ◇ x)) ◇ (x ◇ z),train,excluded,excluded,excluded,train
12666,49,629,incomparable,False,False,x = x ◇ (x ◇ (y ◇ x)),x = x ◇ (y ◇ ((x ◇ x) ◇ x)),excluded,train,train,train,test
12667,3917,3349,incomparable,False,False,x ◇ y = (x ◇ (x ◇ y)) ◇ x,x ◇ y = y ◇ (x ◇ (z ◇ y)),excluded,excluded,train,train,excluded
12668,2246,4164,incomparable,False,False,x = (x ◇ (x ◇ (y ◇ y))) ◇ x,x ◇ y = ((y ◇ y) ◇ x) ◇ x,train,excluded,train,test,excluded
12669,3480,3733,incomparable,False,False,x ◇ x = y ◇ ((x ◇ z) ◇ w),x ◇ y = (x ◇ z) ◇ (x ◇ z),excluded,test,train,excluded,train
12670,3212,4649,weaker,True,False,x = (((y ◇ z) ◇ z) ◇ x) ◇ z,(x ◇ y) ◇ x = (z ◇ w) ◇ x,train,excluded,train,excluded,train
12671,157,214,weaker,True,False,x = (x ◇ y) ◇ (x ◇ y),x = (x ◇ (y ◇ z)) ◇ x,excluded,train,train,excluded,excluded
12672,4619,3667,incomparable,False,False,(x ◇ x) ◇ y = (z ◇ y) ◇ y,x ◇ x = (x ◇ y) ◇ (y ◇ x),excluded,train,excluded,train,train
12673,3525,2048,stronger,False,True,x ◇ y = x ◇ ((y ◇ z) ◇ y),x = ((x ◇ x) ◇ y) ◇ (z ◇ z),test,excluded,train,excluded,train
12674,1338,3208,equivalent,True,True,x = y ◇ (((y ◇ z) ◇ y) ◇ z),x = (((y ◇ z) ◇ y) ◇ w) ◇ w,train,train,train,train,excluded
12675,426,678,stronger,False,True,x = x ◇ (y ◇ (x ◇ (x ◇ x))),x = y ◇ (x ◇ ((y ◇ x) ◇ z)),excluded,excluded,excluded,train,train
12676,3608,2251,incomparable,False,False,x ◇ y = z ◇ ((y ◇ z) ◇ y),x = (x ◇ (x ◇ (y ◇ z))) ◇ z,train,train,excluded,train,test
12677,786,3110,stronger,False,True,x = y ◇ (z ◇ ((z ◇ w) ◇ x)),x = (((y ◇ x) ◇ x) ◇ z) ◇ z,excluded,train,excluded,excluded,excluded
12678,30,2697,weaker,True,False,x = (y ◇ x) ◇ z,x = ((y ◇ x) ◇ (x ◇ x)) ◇ y,train,excluded,excluded,train,train
12679,2777,2409,equivalent,True,True,x = ((y ◇ z) ◇ (x ◇ y)) ◇ w,x = (y ◇ (z ◇ (z ◇ z))) ◇ w,train,test,excluded,excluded,train
12680,2506,1363,stronger,False,True,x = (y ◇ ((x ◇ y) ◇ y)) ◇ x,x = y ◇ (((z ◇ x) ◇ w) ◇ z),excluded,train,train,train,train
12681,3274,3650,stronger,False,True,x ◇ x = y ◇ (x ◇ (z ◇ x)),x ◇ y = z ◇ ((w ◇ w) ◇ z),excluded,train,excluded,excluded,train
12682,4642,1122,incomparable,False,False,(x ◇ y) ◇ x = (z ◇ x) ◇ x,x = y ◇ ((y ◇ (y ◇ y)) ◇ x),train,test,train,excluded,train
12683,2484,1698,stronger,False,True,x = (x ◇ ((y ◇ z) ◇ z)) ◇ x,x = (y ◇ x) ◇ ((y ◇ z) ◇ y),excluded,excluded,train,test,excluded
12684,673,960,weaker,True,False,x = y ◇ (x ◇ ((x ◇ z) ◇ y)),x = y ◇ ((z ◇ y) ◇ (x ◇ x)),train,excluded,excluded,excluded,train
12685,2251,3865,incomparable,False,False,x = (x ◇ (x ◇ (y ◇ z))) ◇ z,x ◇ x = (x ◇ (x ◇ y)) ◇ y,train,train,train,train,excluded
12686,3601,127,incomparable,False,False,x ◇ y = z ◇ ((y ◇ x) ◇ z),x = y ◇ ((y ◇ y) ◇ x),train,train,train,train,train
12687,4677,912,stronger,False,True,(x ◇ y) ◇ z = (y ◇ x) ◇ z,x = y ◇ ((y ◇ x) ◇ (z ◇ x)),test,excluded,train,excluded,test
12688,3653,3920,weaker,True,False,x ◇ y = z ◇ ((w ◇ u) ◇ x),x ◇ y = (x ◇ (x ◇ z)) ◇ x,excluded,excluded,train,train,train
12689,3797,4397,weaker,True,False,x ◇ y = (z ◇ x) ◇ (w ◇ x),x ◇ (x ◇ y) = (x ◇ x) ◇ z,excluded,train,train,train,excluded
12690,4363,4101,incomparable,False,False,x ◇ (y ◇ z) = y ◇ (x ◇ w),x ◇ x = ((y ◇ z) ◇ x) ◇ y,train,excluded,test,excluded,train
12691,787,178,equivalent,True,True,x = y ◇ (z ◇ ((z ◇ w) ◇ y)),x = (y ◇ y) ◇ (x ◇ z),train,test,test,excluded,train
12692,3608,1342,stronger,False,True,x ◇ y = z ◇ ((y ◇ z) ◇ y),x = y ◇ (((y ◇ z) ◇ z) ◇ z),train,train,excluded,excluded,excluded
12693,3486,3359,incomparable,False,False,x ◇ x = y ◇ ((y ◇ y) ◇ z),x ◇ y = y ◇ (y ◇ (z ◇ y)),excluded,train,excluded,train,train
12694,80,4606,weaker,True,False,x = y ◇ (y ◇ (z ◇ z)),(x ◇ x) ◇ y = (y ◇ x) ◇ y,train,excluded,train,train,excluded
12695,4608,1121,stronger,False,True,(x ◇ x) ◇ y = (y ◇ y) ◇ x,x = y ◇ ((y ◇ (y ◇ x)) ◇ z),train,excluded,excluded,excluded,train
12696,4604,2375,stronger,False,True,(x ◇ x) ◇ y = (x ◇ z) ◇ w,x = (y ◇ (z ◇ (x ◇ z))) ◇ w,excluded,train,excluded,excluded,excluded
12697,406,498,stronger,False,True,x ◇ y = (z ◇ w) ◇ x,x = y ◇ (x ◇ (z ◇ (w ◇ w))),train,train,train,train,train
12698,3552,960,incomparable,False,False,x ◇ y = y ◇ ((x ◇ z) ◇ y),x = y ◇ ((z ◇ y) ◇ (x ◇ x)),excluded,train,excluded,train,excluded
12699,4361,3684,incomparable,False,False,x ◇ (y ◇ z) = x ◇ (w ◇ u),x ◇ x = (y ◇ y) ◇ (x ◇ x),train,test,excluded,train,train
12700,2612,961,equivalent,True,True,x = (y ◇ ((z ◇ z) ◇ z)) ◇ w,x = y ◇ ((z ◇ y) ◇ (x ◇ y)),excluded,excluded,test,train,train
12701,10,3405,incomparable,False,False,x = x ◇ (y ◇ x),x ◇ y = z ◇ (y ◇ (z ◇ y)),excluded,excluded,train,test,test
12702,2933,3703,weaker,True,False,x = ((y ◇ (x ◇ z)) ◇ w) ◇ z,x ◇ x = (y ◇ z) ◇ (z ◇ y),excluded,train,train,excluded,train
12703,1951,3191,equivalent,True,True,x = (y ◇ (y ◇ z)) ◇ (z ◇ z),x = (((y ◇ z) ◇ x) ◇ w) ◇ w,train,excluded,test,excluded,train
12704,624,4683,incomparable,False,False,x = x ◇ (x ◇ ((y ◇ y) ◇ z)),(x ◇ y) ◇ z = (y ◇ w) ◇ u,excluded,train,train,excluded,test
12705,4531,3851,stronger,False,True,x ◇ (y ◇ z) = (y ◇ z) ◇ x,x ◇ y = (z ◇ w) ◇ (w ◇ x),excluded,excluded,excluded,excluded,excluded
12706,3434,1326,stronger,False,True,x ◇ y = z ◇ (w ◇ (x ◇ u)),x = y ◇ (((y ◇ y) ◇ y) ◇ y),excluded,train,train,train,train
12707,1611,612,equivalent,True,True,x = (y ◇ z) ◇ (w ◇ (y ◇ w)),x = y ◇ (z ◇ (w ◇ (u ◇ u))),train,train,excluded,excluded,excluded
12708,839,1998,stronger,False,True,x = x ◇ ((y ◇ x) ◇ (z ◇ y)),x = (y ◇ (z ◇ z)) ◇ (y ◇ z),train,train,excluded,train,train
12709,2923,1319,stronger,False,True,x = ((y ◇ (x ◇ z)) ◇ y) ◇ x,x = y ◇ (((y ◇ x) ◇ z) ◇ y),excluded,excluded,excluded,excluded,excluded
12710,1991,380,weaker,True,False,x = (y ◇ (z ◇ y)) ◇ (w ◇ u),x ◇ y = (x ◇ z) ◇ x,train,excluded,train,excluded,train
12711,67,1881,weaker,True,False,x = y ◇ (x ◇ (y ◇ z)),x = (x ◇ (y ◇ z)) ◇ (w ◇ z),train,test,train,excluded,train
12712,2102,1129,weaker,True,False,x = ((y ◇ x) ◇ y) ◇ (y ◇ z),x = y ◇ ((y ◇ (z ◇ x)) ◇ x),train,excluded,train,excluded,excluded
12713,1019,4039,weaker,True,False,x = y ◇ ((z ◇ w) ◇ (u ◇ v)),x ◇ y = (z ◇ (w ◇ x)) ◇ x,excluded,excluded,excluded,train,train
12714,2801,595,equivalent,True,True,x = ((y ◇ z) ◇ (y ◇ w)) ◇ z,x = y ◇ (z ◇ (w ◇ (y ◇ z))),excluded,train,train,excluded,excluded
12715,240,1243,weaker,True,False,x = (y ◇ (z ◇ x)) ◇ z,x = x ◇ (((y ◇ x) ◇ y) ◇ z),excluded,excluded,excluded,train,excluded
12716,2627,2791,weaker,True,False,x = (y ◇ ((z ◇ w) ◇ y)) ◇ u,x = ((y ◇ z) ◇ (y ◇ y)) ◇ x,test,train,excluded,excluded,train
12717,1630,2228,stronger,False,True,x = (x ◇ x) ◇ ((x ◇ x) ◇ y),x = ((y ◇ z) ◇ w) ◇ (w ◇ y),train,excluded,excluded,train,train
12718,4340,3805,stronger,False,True,x ◇ (y ◇ y) = x ◇ (z ◇ y),x ◇ y = (z ◇ y) ◇ (x ◇ w),excluded,excluded,excluded,train,train
12719,2016,463,weaker,True,False,x = (y ◇ (z ◇ w)) ◇ (y ◇ z),x = y ◇ (x ◇ (x ◇ (x ◇ x))),train,test,train,train,train
12720,3510,1405,incomparable,False,False,x ◇ y = x ◇ ((x ◇ x) ◇ z),x = y ◇ (((z ◇ w) ◇ y) ◇ x),excluded,test,excluded,excluded,excluded
12721,2514,2056,weaker,True,False,x = (y ◇ ((x ◇ z) ◇ x)) ◇ y,x = ((x ◇ y) ◇ x) ◇ (z ◇ x),train,train,excluded,excluded,train
12722,867,645,weaker,True,False,x = x ◇ ((y ◇ z) ◇ (w ◇ w)),x = x ◇ (y ◇ ((y ◇ z) ◇ x)),train,train,train,excluded,train
12723,1854,3767,incomparable,False,False,x = (x ◇ (y ◇ x)) ◇ (z ◇ y),x ◇ y = (y ◇ y) ◇ (z ◇ w),excluded,test,train,train,excluded
12724,2743,2796,stronger,False,True,x = ((y ◇ y) ◇ (y ◇ x)) ◇ x,x = ((y ◇ z) ◇ (y ◇ z)) ◇ y,train,train,excluded,excluded,train
12725,1079,4240,weaker,True,False,x = y ◇ ((x ◇ (x ◇ z)) ◇ y),x ◇ y = ((z ◇ z) ◇ w) ◇ w,excluded,test,train,excluded,excluded
12726,2399,3600,incomparable,False,False,x = (y ◇ (z ◇ (z ◇ x))) ◇ y,x ◇ y = z ◇ ((y ◇ x) ◇ y),train,train,train,train,test
12727,1951,267,weaker,True,False,x = (y ◇ (y ◇ z)) ◇ (z ◇ z),x = ((x ◇ y) ◇ z) ◇ y,excluded,excluded,excluded,test,excluded
12728,174,4505,weaker,True,False,x = (y ◇ x) ◇ (z ◇ z),x ◇ (y ◇ y) = (z ◇ w) ◇ u,train,excluded,train,train,train
12729,3189,1641,weaker,True,False,x = (((y ◇ z) ◇ x) ◇ w) ◇ y,x = (x ◇ x) ◇ ((y ◇ z) ◇ y),excluded,train,train,excluded,train
12730,1087,813,equivalent,True,True,x = y ◇ ((x ◇ (y ◇ y)) ◇ z),x = y ◇ (z ◇ ((w ◇ u) ◇ z)),test,train,excluded,excluded,train
12731,3038,3771,weaker,True,False,x = ((y ◇ (z ◇ w)) ◇ z) ◇ u,x ◇ y = (y ◇ z) ◇ (x ◇ w),train,excluded,excluded,train,excluded
12732,2860,2290,incomparable,False,False,x = ((x ◇ (x ◇ y)) ◇ z) ◇ z,x = (y ◇ (x ◇ (x ◇ x))) ◇ x,train,train,excluded,train,train
12733,807,1951,equivalent,True,True,x = y ◇ (z ◇ ((w ◇ w) ◇ y)),x = (y ◇ (y ◇ z)) ◇ (z ◇ z),train,train,excluded,excluded,train
12734,3603,1907,stronger,False,True,x ◇ y = z ◇ ((y ◇ y) ◇ x),x = (y ◇ (x ◇ z)) ◇ (x ◇ w),train,train,train,excluded,excluded
12735,1415,2612,stronger,False,True,x = y ◇ (((z ◇ w) ◇ w) ◇ x),x = (y ◇ ((z ◇ z) ◇ z)) ◇ w,train,excluded,excluded,train,train
12736,1487,2949,incomparable,False,False,x = (y ◇ x) ◇ (x ◇ (z ◇ w)),x = ((y ◇ (y ◇ y)) ◇ y) ◇ x,train,excluded,train,excluded,train
12737,1826,4057,incomparable,False,False,x = (y ◇ z) ◇ ((w ◇ u) ◇ x),x ◇ y = (z ◇ (w ◇ w)) ◇ w,test,train,train,train,excluded
12738,4097,1967,incomparable,False,False,x ◇ x = ((y ◇ y) ◇ z) ◇ y,x = (y ◇ (z ◇ x)) ◇ (z ◇ y),excluded,excluded,excluded,excluded,train
12739,4639,1236,incomparable,False,False,(x ◇ y) ◇ x = (y ◇ z) ◇ y,x = x ◇ (((x ◇ y) ◇ z) ◇ z),excluded,train,excluded,train,train
12740,844,383,incomparable,False,False,x = x ◇ ((y ◇ y) ◇ (x ◇ z)),x ◇ y = (x ◇ z) ◇ w,train,train,excluded,train,test
12741,2484,4270,incomparable,False,False,x = (x ◇ ((y ◇ z) ◇ z)) ◇ x,x ◇ (x ◇ x) = x ◇ (y ◇ y),test,excluded,train,excluded,excluded
12742,3654,1400,incomparable,False,False,x ◇ y = z ◇ ((w ◇ u) ◇ y),x = y ◇ (((z ◇ w) ◇ x) ◇ x),train,train,train,excluded,excluded
12743,4351,4541,incomparable,False,False,x ◇ (y ◇ y) = z ◇ (y ◇ y),x ◇ (y ◇ z) = (z ◇ x) ◇ y,excluded,excluded,excluded,train,excluded
12744,2142,547,equivalent,True,True,x = ((y ◇ y) ◇ y) ◇ (z ◇ z),x = y ◇ (z ◇ (x ◇ (z ◇ z))),test,train,excluded,excluded,train
12745,1991,2066,weaker,True,False,x = (y ◇ (z ◇ y)) ◇ (w ◇ u),x = ((x ◇ y) ◇ y) ◇ (z ◇ x),train,excluded,train,test,excluded
12746,2769,3917,weaker,True,False,x = ((y ◇ y) ◇ (z ◇ w)) ◇ u,x ◇ y = (x ◇ (x ◇ y)) ◇ x,excluded,excluded,excluded,train,test
12747,1175,4452,incomparable,False,False,x = y ◇ ((z ◇ (y ◇ w)) ◇ x),x ◇ (y ◇ x) = (z ◇ x) ◇ x,excluded,train,excluded,train,train
12748,116,278,equivalent,True,True,x = y ◇ ((x ◇ x) ◇ z),x = ((y ◇ x) ◇ z) ◇ z,excluded,excluded,train,train,train
12749,2976,1556,weaker,True,False,x = ((y ◇ (z ◇ x)) ◇ x) ◇ w,x = (y ◇ z) ◇ (x ◇ (y ◇ x)),train,train,excluded,test,test
12750,3981,1223,incomparable,False,False,x ◇ y = (y ◇ (z ◇ z)) ◇ z,x = x ◇ (((x ◇ x) ◇ x) ◇ x),excluded,test,excluded,excluded,test
12751,3476,2754,stronger,False,True,x ◇ x = y ◇ ((x ◇ y) ◇ z),x = ((y ◇ y) ◇ (z ◇ x)) ◇ y,train,train,test,excluded,train
12752,2523,4235,weaker,True,False,x = (y ◇ ((x ◇ z) ◇ z)) ◇ z,x ◇ y = ((z ◇ z) ◇ z) ◇ z,train,train,train,train,excluded
12753,4484,2113,incomparable,False,False,x ◇ (y ◇ y) = (y ◇ y) ◇ z,x = ((y ◇ x) ◇ z) ◇ (y ◇ z),train,excluded,excluded,train,excluded
12754,3127,4328,weaker,True,False,x = (((y ◇ x) ◇ z) ◇ y) ◇ y,x ◇ (y ◇ x) = z ◇ (x ◇ y),train,excluded,train,train,test
12755,4594,2881,incomparable,False,False,(x ◇ x) ◇ x = (y ◇ z) ◇ y,x = ((x ◇ (y ◇ y)) ◇ z) ◇ w,test,train,train,train,train
12756,1949,3453,incomparable,False,False,x = (y ◇ (y ◇ z)) ◇ (z ◇ x),x ◇ y = z ◇ (w ◇ (u ◇ w)),train,excluded,excluded,train,excluded
12757,3198,451,weaker,True,False,x = (((y ◇ z) ◇ y) ◇ y) ◇ y,x = x ◇ (y ◇ (z ◇ (y ◇ y))),excluded,excluded,excluded,excluded,excluded
12758,1515,448,incomparable,False,False,x = (y ◇ y) ◇ (x ◇ (x ◇ x)),x = x ◇ (y ◇ (z ◇ (x ◇ z))),train,train,excluded,train,excluded
12759,2335,842,incomparable,False,False,x = (y ◇ (y ◇ (x ◇ z))) ◇ z,x = x ◇ ((y ◇ y) ◇ (x ◇ x)),train,excluded,excluded,train,train
12760,2568,3640,weaker,True,False,x = (y ◇ ((z ◇ x) ◇ x)) ◇ y,x ◇ y = z ◇ ((w ◇ y) ◇ z),train,excluded,excluded,test,test
12761,377,3227,incomparable,False,False,x ◇ y = (x ◇ y) ◇ x,x = (((y ◇ z) ◇ w) ◇ x) ◇ x,test,train,excluded,test,train
12762,3596,449,incomparable,False,False,x ◇ y = z ◇ ((x ◇ w) ◇ z),x = x ◇ (y ◇ (z ◇ (x ◇ w))),train,train,train,excluded,excluded
12763,4414,3127,stronger,False,True,x ◇ (x ◇ y) = (y ◇ z) ◇ w,x = (((y ◇ x) ◇ z) ◇ y) ◇ y,train,test,train,train,excluded
12764,1823,2542,equivalent,True,True,x = (y ◇ z) ◇ ((w ◇ w) ◇ z),x = (y ◇ ((y ◇ y) ◇ x)) ◇ z,train,train,excluded,excluded,train
12765,2330,2622,stronger,False,True,x = (y ◇ (y ◇ (x ◇ y))) ◇ x,x = (y ◇ ((z ◇ w) ◇ x)) ◇ u,train,excluded,excluded,test,train
12766,3486,1851,incomparable,False,False,x ◇ x = y ◇ ((y ◇ y) ◇ z),x = (x ◇ (y ◇ x)) ◇ (y ◇ y),train,train,train,train,train
12767,4681,3539,incomparable,False,False,(x ◇ y) ◇ z = (y ◇ w) ◇ x,x ◇ y = x ◇ ((z ◇ z) ◇ w),excluded,train,excluded,test,train
12768,2940,3798,incomparable,False,False,x = ((y ◇ (y ◇ x)) ◇ y) ◇ y,x ◇ y = (z ◇ x) ◇ (w ◇ y),train,excluded,excluded,train,train
12769,3516,1356,stronger,False,True,x ◇ y = x ◇ ((x ◇ z) ◇ z),x = y ◇ (((z ◇ x) ◇ y) ◇ w),train,excluded,train,test,train
12770,3543,1080,stronger,False,True,x ◇ y = x ◇ ((z ◇ w) ◇ w),x = y ◇ ((x ◇ (x ◇ z)) ◇ z),train,train,excluded,excluded,train
12771,4429,3833,stronger,False,True,x ◇ (x ◇ y) = (z ◇ w) ◇ z,x ◇ y = (z ◇ z) ◇ (w ◇ z),train,excluded,train,train,train
12772,4470,4373,incomparable,False,False,x ◇ (y ◇ y) = (x ◇ x) ◇ y,x ◇ (y ◇ z) = z ◇ (w ◇ u),train,train,excluded,train,train
12773,51,1243,incomparable,False,False,x = x ◇ (x ◇ (y ◇ z)),x = x ◇ (((y ◇ x) ◇ y) ◇ z),train,train,excluded,train,test
12774,3600,4180,stronger,False,True,x ◇ y = z ◇ ((y ◇ x) ◇ y),x ◇ y = ((y ◇ z) ◇ y) ◇ z,train,excluded,train,train,test
12775,1522,1040,weaker,True,False,x = (y ◇ y) ◇ (x ◇ (z ◇ y)),x = x ◇ ((y ◇ (x ◇ y)) ◇ z),excluded,test,train,excluded,excluded
12776,2450,3180,incomparable,False,False,x = (x ◇ ((x ◇ y) ◇ y)) ◇ y,x = (((y ◇ z) ◇ x) ◇ y) ◇ x,excluded,excluded,excluded,train,test
12777,4427,3237,incomparable,False,False,x ◇ (x ◇ y) = (z ◇ w) ◇ x,x = (((y ◇ z) ◇ w) ◇ z) ◇ x,excluded,train,test,excluded,train
12778,4608,652,incomparable,False,False,(x ◇ x) ◇ y = (y ◇ y) ◇ x,x = x ◇ (y ◇ ((z ◇ x) ◇ w)),excluded,excluded,test,excluded,train
12779,2852,1492,incomparable,False,False,x = ((x ◇ (x ◇ y)) ◇ x) ◇ x,x = (y ◇ x) ◇ (y ◇ (y ◇ y)),test,train,excluded,train,excluded
12780,2379,3595,weaker,True,False,x = (y ◇ (z ◇ (x ◇ w))) ◇ w,x ◇ y = z ◇ ((x ◇ w) ◇ y),excluded,excluded,test,excluded,excluded
12781,3603,504,incomparable,False,False,x ◇ y = z ◇ ((y ◇ y) ◇ x),x = y ◇ (y ◇ (x ◇ (y ◇ y))),train,train,train,train,test
12782,1080,2758,equivalent,True,True,x = y ◇ ((x ◇ (x ◇ z)) ◇ z),x = ((y ◇ y) ◇ (z ◇ y)) ◇ y,train,excluded,train,excluded,train
12783,4,2541,incomparable,False,False,x = x ◇ y,x = (y ◇ ((y ◇ y) ◇ x)) ◇ y,train,train,excluded,train,train
12784,3795,1338,stronger,False,True,x ◇ y = (z ◇ x) ◇ (z ◇ z),x = y ◇ (((y ◇ z) ◇ y) ◇ z),train,train,excluded,train,test
12785,642,3358,incomparable,False,False,x = x ◇ (y ◇ ((y ◇ y) ◇ x)),x ◇ y = y ◇ (y ◇ (z ◇ x)),excluded,excluded,excluded,train,train
12786,3175,30,equivalent,True,True,x = (((y ◇ y) ◇ z) ◇ w) ◇ u,x = (y ◇ x) ◇ z,train,test,excluded,excluded,excluded
12787,571,2032,stronger,False,True,x = y ◇ (z ◇ (z ◇ (x ◇ x))),x = (y ◇ (z ◇ w)) ◇ (u ◇ w),excluded,test,excluded,excluded,test
12788,1061,2161,incomparable,False,False,x = x ◇ ((y ◇ (z ◇ y)) ◇ z),x = ((y ◇ z) ◇ x) ◇ (x ◇ x),excluded,test,excluded,excluded,train
12789,3040,4109,weaker,True,False,x = ((y ◇ (z ◇ w)) ◇ w) ◇ y,x ◇ x = ((y ◇ z) ◇ z) ◇ y,train,excluded,train,excluded,train
12790,463,3405,incomparable,False,False,x = y ◇ (x ◇ (x ◇ (x ◇ x))),x ◇ y = z ◇ (y ◇ (z ◇ y)),train,test,train,excluded,excluded
12791,3595,3217,stronger,False,True,x ◇ y = z ◇ ((x ◇ w) ◇ y),x = (((y ◇ z) ◇ z) ◇ y) ◇ w,excluded,train,excluded,train,train
12792,3189,571,weaker,True,False,x = (((y ◇ z) ◇ x) ◇ w) ◇ y,x = y ◇ (z ◇ (z ◇ (x ◇ x))),test,excluded,excluded,excluded,excluded
12793,2828,322,weaker,True,False,x = ((y ◇ z) ◇ (w ◇ y)) ◇ z,x ◇ y = x ◇ (x ◇ x),excluded,excluded,train,train,test
12794,3783,4427,weaker,True,False,x ◇ y = (y ◇ z) ◇ (w ◇ w),x ◇ (x ◇ y) = (z ◇ w) ◇ x,train,excluded,test,excluded,train
12795,2420,4244,incomparable,False,False,x = (y ◇ (z ◇ (w ◇ y))) ◇ x,x ◇ y = ((z ◇ w) ◇ x) ◇ z,excluded,excluded,train,train,excluded
